,Price,Unit,Luggage,Stops,Airline,Depart,Arrive,Start,Destination,FlightDate,CheckDate
0,67,pounds,False,Nonstop,Ryanair,10:30PM,12:40AM,Catania,London,2023/08/12,2023-07-01
1,155,pounds,True,Nonstop,Jet2,8:50PM,11:10PM,Catania,London,2023/08/12,2023-07-01
2,247,pounds,False,Nonstop,easyJet,11:25AM,1:45PM,Catania,London,2023/08/12,2023-07-01
3,110,pounds,False,1,easyJet and Wizz Air,8:00PM,8:10AM,Catania,London,2023/08/12,2023-07-01
4,158,pounds,True,2,ITA. Operated by German Airways DBA Ita Airways,12:45PM,6:35PM,Catania,London,2023/08/12,2023-07-01
5,158,pounds,True,2,ITA. Operated by German Airways DBA Ita Airways,12:45PM,6:35PM,Catania,London,2023/08/12,2023-07-01
6,158,pounds,True,2,ITA. Operated by German Airways DBA Ita Airways,2:10PM,6:35PM,Catania,London,2023/08/12,2023-07-01
7,158,pounds,True,2,ITA. Operated by German Airways DBA Ita Airways,2:10PM,6:35PM,Catania,London,2023/08/12,2023-07-01
8,158,pounds,True,2,ITA. Operated by German Airways DBA Ita Airways,2:10PM,6:35PM,Catania,London,2023/08/12,2023-07-01
9,158,pounds,True,2,ITA. Operated by German Airways DBA Ita Airways,2:10PM,6:35PM,Catania,London,2023/08/12,2023-07-01
10,158,pounds,True,2,ITA. Operated by German Airways DBA Ita Airways,3:25PM,6:35PM,Catania,London,2023/08/12,2023-07-01
11,158,pounds,True,2,ITA. Operated by German Airways DBA Ita Airways,3:25PM,6:35PM,Catania,London,2023/08/12,2023-07-01
12,158,pounds,True,2,ITA. Operated by German Airways DBA Ita Airways,3:25PM,6:35PM,Catania,London,2023/08/12,2023-07-01
13,158,pounds,True,2,ITA. Operated by German Airways DBA Ita Airways,3:25PM,6:35PM,Catania,London,2023/08/12,2023-07-01
14,158,pounds,True,2,ITA. Operated by German Airways DBA Ita Airways,3:25PM,6:35PM,Catania,London,2023/08/12,2023-07-01
15,158,pounds,True,2,ITA. Operated by German Airways DBA Ita Airways,4:35PM,6:35PM,Catania,London,2023/08/12,2023-07-01
16,158,pounds,True,2,ITA. Operated by German Airways DBA Ita Airways,4:35PM,6:35PM,Catania,London,2023/08/12,2023-07-01
17,158,pounds,True,2,ITA. Operated by German Airways DBA Ita Airways,4:35PM,6:35PM,Catania,London,2023/08/12,2023-07-01
18,158,pounds,True,2,ITA. Operated by German Airways DBA Ita Airways,4:35PM,6:35PM,Catania,London,2023/08/12,2023-07-01
19,158,pounds,True,2,ITA. Operated by German Airways DBA Ita Airways,4:35PM,6:35PM,Catania,London,2023/08/12,2023-07-01
20,158,pounds,True,2,ITA. Operated by German Airways DBA Ita Airways,9:10PM,6:35PM,Catania,London,2023/08/12,2023-07-01
21,158,pounds,True,2,ITA. Operated by German Airways DBA Ita Airways,9:10PM,6:35PM,Catania,London,2023/08/12,2023-07-01
22,158,pounds,True,2,ITA. Operated by German Airways DBA Ita Airways,9:10PM,6:35PM,Catania,London,2023/08/12,2023-07-01
23,159,pounds,True,1,ITA,6:00AM,9:05PM,Catania,London,2023/08/12,2023-07-01
24,159,pounds,True,1,ITA,2:30PM,9:05PM,Catania,London,2023/08/12,2023-07-01
25,93,pounds,False,Nonstop,Ryanair,5:55PM,9:55PM,London,Catania,2023/08/12,2023-07-01
26,123,pounds,False,Nonstop,easyJet,3:35PM,7:50PM,London,Catania,2023/08/12,2023-07-01
27,180,pounds,True,Nonstop,Jet2,3:45PM,8:00PM,London,Catania,2023/08/12,2023-07-01
28,121,pounds,False,1,easyJet and Wizz Air,1:55PM,1:25AM,London,Catania,2023/08/12,2023-07-01
29,146,pounds,False,1,easyJet,7:05AM,8:20AM,London,Catania,2023/08/12,2023-07-01
30,148,pounds,False,1,easyJet and Transavia,8:10PM,9:20AM,London,Catania,2023/08/12,2023-07-01
31,150,pounds,False,1,easyJet and Air Malta,9:40PM,6:40AM,London,Catania,2023/08/12,2023-07-01
32,154,pounds,False,1,easyJet,8:10PM,10:30AM,London,Catania,2023/08/12,2023-07-01
33,160,pounds,False,1,easyJet,12:20PM,8:20AM,London,Catania,2023/08/12,2023-07-01
34,162,pounds,True,2,KLM and ITA. Operated by KLM Cityhopper,7:45AM,10:30PM,London,Catania,2023/08/12,2023-07-01
35,162,pounds,True,2,KLM and ITA. Operated by KLM Cityhopper,7:45AM,11:15PM,London,Catania,2023/08/12,2023-07-01
36,164,pounds,False,1,easyJet,6:00AM,10:30AM,London,Catania,2023/08/12,2023-07-01
37,165,pounds,False,1,Wizz Air and easyJet,8:55AM,4:35PM,London,Catania,2023/08/12,2023-07-01
38,166,pounds,False,1,Norwegian,9:20AM,5:55PM,London,Catania,2023/08/12,2023-07-01
39,169,pounds,True,2,ITA,6:45AM,8:25PM,London,Catania,2023/08/12,2023-07-01
40,169,pounds,True,2,ITA,6:45AM,10:30PM,London,Catania,2023/08/12,2023-07-01
41,169,pounds,True,2,ITA,6:45AM,10:30PM,London,Catania,2023/08/12,2023-07-01
42,172,pounds,False,1,easyJet,7:20AM,10:30AM,London,Catania,2023/08/12,2023-07-01
43,173,pounds,False,1,easyJet and Transavia,6:00AM,10:35PM,London,Catania,2023/08/12,2023-07-01
44,180,pounds,True,1,KLM and Transavia. Operated by KLM Cityhopper,7:45AM,10:35PM,London,Catania,2023/08/12,2023-07-01
