,Price,Unit,Luggage,Stops,Airline,Depart,Arrive,Start,Destination,FlightDate,CheckDate
44,120,pounds,True,1,Lufthansa,6:30AM,4:00PM,London,Madrid,2023/09/15,2023-07-01
45,124,pounds,False,1,easyJet,12:25PM,9:30PM,London,Madrid,2023/09/15,2023-07-01
46,127,pounds,True,1,Vueling and Transavia,12:45PM,8:00PM,London,Madrid,2023/09/15,2023-07-01
47,130,pounds,True,1,KLM. Operated by Privilege Style,2:45PM,11:25PM,London,Madrid,2023/09/15,2023-07-01
48,130,pounds,False,1,Vueling,9:35AM,5:50PM,London,Madrid,2023/09/15,2023-07-01
49,131,pounds,True,1,Lufthansa,11:15AM,7:45PM,London,Madrid,2023/09/15,2023-07-01
50,123,pounds,True,2,Tap Air Portugal,7:20PM,11:10AM,Ponta Delgada,London,2023/08/03,2023-07-01
51,145,pounds,True,1,Azores Airlines and Tap Air Portugal,8:20AM,8:20PM,Ponta Delgada,London,2023/08/03,2023-07-01
52,161,pounds,True,1,Tap Air Portugal. Operated by Portugalia Airlines,6:30AM,2:00PM,Ponta Delgada,London,2023/08/03,2023-07-01
53,222,pounds,True,1,Tap Air Portugal,10:45AM,5:45PM,Ponta Delgada,London,2023/08/03,2023-07-01
54,123,pounds,True,2,Tap Air Portugal,7:20PM,8:10PM,Ponta Delgada,London,2023/08/03,2023-07-01
55,149,pounds,True,1,Tap Air Portugal,6:30AM,10:00PM,Ponta Delgada,London,2023/08/03,2023-07-01
56,149,pounds,True,1,Tap Air Portugal,6:30AM,10:55PM,Ponta Delgada,London,2023/08/03,2023-07-01
57,154,pounds,True,1,Tap Air Portugal. Operated by Portugalia Airlines,6:30AM,9:45AM,Ponta Delgada,London,2023/08/03,2023-07-01
58,154,pounds,True,1,Tap Air Portugal,7:20PM,10:05PM,Ponta Delgada,London,2023/08/03,2023-07-01
59,154,pounds,True,1,Tap Air Portugal,7:20PM,10:55PM,Ponta Delgada,London,2023/08/03,2023-07-01
60,154,pounds,True,1,Tap Air Portugal. Operated by Portugalia Airlines,7:20PM,9:45AM,Ponta Delgada,London,2023/08/03,2023-07-01
61,154,pounds,True,1,Azores Airlines and Tap Air Portugal,9:55PM,8:10PM,Ponta Delgada,London,2023/08/03,2023-07-01
62,157,pounds,True,1,Azores Airlines and Tap Air Portugal,9:55PM,11:10AM,Ponta Delgada,London,2023/08/03,2023-07-01
63,160,pounds,True,2,Tap Air Portugal. Operated by Portugalia Airlines,6:30AM,8:20PM,Ponta Delgada,London,2023/08/03,2023-07-01
64,160,pounds,True,2,Tap Air Portugal,6:30AM,11:10AM,Ponta Delgada,London,2023/08/03,2023-07-01
65,160,pounds,True,2,Tap Air Portugal. Operated by Portugalia Airlines,6:30AM,11:10AM,Ponta Delgada,London,2023/08/03,2023-07-01
66,160,pounds,True,2,Tap Air Portugal,6:30AM,11:10AM,Ponta Delgada,London,2023/08/03,2023-07-01
67,160,pounds,True,2,Tap Air Portugal,6:30AM,11:10AM,Ponta Delgada,London,2023/08/03,2023-07-01
68,160,pounds,True,2,Tap Air Portugal. Operated by Portugalia Airlines,6:30AM,11:10AM,Ponta Delgada,London,2023/08/03,2023-07-01
69,160,pounds,True,2,Tap Air Portugal,7:20PM,11:10AM,Ponta Delgada,London,2023/08/03,2023-07-01
70,160,pounds,True,2,Tap Air Portugal. Operated by Portugalia Airlines,7:20PM,8:10PM,Ponta Delgada,London,2023/08/03,2023-07-01
71,160,pounds,True,2,Tap Air Portugal,7:20PM,8:10PM,Ponta Delgada,London,2023/08/03,2023-07-01
72,160,pounds,True,2,Tap Air Portugal,7:20PM,8:10PM,Ponta Delgada,London,2023/08/03,2023-07-01
73,160,pounds,True,2,Tap Air Portugal,7:20PM,8:10PM,Ponta Delgada,London,2023/08/03,2023-07-01
74,162,pounds,True,1,Azores Airlines and Tap Air Portugal,3:20PM,11:10AM,Ponta Delgada,London,2023/08/03,2023-07-01
75,284,pounds,True,1,Tap Air Portugal and Azores Airlines. Operated by Portugalia Airlines,2:50PM,8:55PM,London,Ponta Delgada,2023/08/03,2023-07-01
76,293,pounds,True,2,Tap Air Portugal and Azores Airlines,8:00AM,6:25PM,London,Ponta Delgada,2023/08/03,2023-07-01
77,311,pounds,True,1,Tap Air Portugal. Operated by Portugalia Airlines,10:35AM,6:30PM,London,Ponta Delgada,2023/08/03,2023-07-01
78,225,pounds,True,1,Tap Air Portugal and Azores Airlines,9:05PM,2:00PM,London,Ponta Delgada,2023/08/03,2023-07-01
79,227,pounds,True,1,Tap Air Portugal and Azores Airlines,9:05PM,9:00PM,London,Ponta Delgada,2023/08/03,2023-07-01
80,234,pounds,True,1,Tap Air Portugal. Operated by Portugalia Airlines,2:50PM,9:55AM,London,Ponta Delgada,2023/08/03,2023-07-01
81,237,pounds,True,1,Tap Air Portugal and Azores Airlines,9:05PM,7:25AM,London,Ponta Delgada,2023/08/03,2023-07-01
82,241,pounds,True,1,Tap Air Portugal,6:45PM,11:45PM,London,Ponta Delgada,2023/08/03,2023-07-01
83,241,pounds,True,1,Tap Air Portugal,7:50PM,11:45PM,London,Ponta Delgada,2023/08/03,2023-07-01
84,246,pounds,True,2,Tap Air Portugal. Operated by Portugalia Airlines,9:05PM,11:45PM,London,Ponta Delgada,2023/08/03,2023-07-01
85,246,pounds,True,2,Tap Air Portugal,9:05PM,11:45PM,London,Ponta Delgada,2023/08/03,2023-07-01
86,246,pounds,True,2,Tap Air Portugal. Operated by Portugalia Airlines,9:05PM,11:45PM,London,Ponta Delgada,2023/08/03,2023-07-01
87,246,pounds,True,2,Tap Air Portugal,9:05PM,11:45PM,London,Ponta Delgada,2023/08/03,2023-07-01
88,246,pounds,True,2,Tap Air Portugal,9:05PM,11:45PM,London,Ponta Delgada,2023/08/03,2023-07-01
89,246,pounds,True,2,Tap Air Portugal,9:05PM,11:45PM,London,Ponta Delgada,2023/08/03,2023-07-01
90,246,pounds,True,2,Tap Air Portugal. Operated by Portugalia Airlines,9:05PM,11:45PM,London,Ponta Delgada,2023/08/03,2023-07-01
91,281,pounds,True,1,Tap Air Portugal and Azores Airlines,9:05PM,7:25AM,London,Ponta Delgada,2023/08/03,2023-07-01
92,284,pounds,True,1,Tap Air Portugal and Azores Airlines. Operated by Portugalia Airlines,2:50PM,7:30AM,London,Ponta Delgada,2023/08/03,2023-07-01
93,288,pounds,True,1,Tap Air Portugal and Azores Airlines,6:00AM,8:55PM,London,Ponta Delgada,2023/08/03,2023-07-01
94,288,pounds,True,1,Tap Air Portugal and Azores Airlines,8:00AM,8:55PM,London,Ponta Delgada,2023/08/03,2023-07-01
95,288,pounds,True,1,Tap Air Portugal and Azores Airlines,11:20AM,8:55PM,London,Ponta Delgada,2023/08/03,2023-07-01
96,288,pounds,True,1,Tap Air Portugal and Azores Airlines,11:20AM,7:30AM,London,Ponta Delgada,2023/08/03,2023-07-01
97,288,pounds,True,1,Tap Air Portugal and Azores Airlines,1:45PM,8:55PM,London,Ponta Delgada,2023/08/03,2023-07-01
98,288,pounds,True,1,Tap Air Portugal and Azores Airlines,1:45PM,7:30AM,London,Ponta Delgada,2023/08/03,2023-07-01
99,288,pounds,True,1,Tap Air Portugal and Azores Airlines,4:35PM,7:30AM,London,Ponta Delgada,2023/08/03,2023-07-01
100,46,pounds,True,Nonstop,Air Baltic,7:40AM,8:40AM,Riga,London,2023/11/16,2023-07-01
101,46,pounds,True,Nonstop,Air Baltic,3:45PM,4:45PM,Riga,London,2023/11/16,2023-07-01
102,78,pounds,False,Nonstop,Ryanair. Operated by Ryanair Sun,3:40PM,4:35PM,Riga,London,2023/11/16,2023-07-01
103,90,pounds,True,1,Finnair. Operated by Nordic Reg for Finnair,9:25AM,3:15PM,Riga,London,2023/11/16,2023-07-01
104,90,pounds,True,1,Finnair. Operated by Nordic Reg for Finnair,9:25AM,5:00PM,Riga,London,2023/11/16,2023-07-01
105,90,pounds,True,1,Finnair. Operated by Nordic Reg for Finnair,9:25AM,8:35PM,Riga,London,2023/11/16,2023-07-01
106,90,pounds,True,1,Finnair. Operated by Nordic Reg for Finnair,9:25AM,9:10AM,Riga,London,2023/11/16,2023-07-01
107,90,pounds,True,1,Finnair. Operated by Nordic Reg for Finnair,1:40PM,5:00PM,Riga,London,2023/11/16,2023-07-01
108,90,pounds,True,1,Finnair. Operated by Nordic Reg for Finnair,1:40PM,8:35PM,Riga,London,2023/11/16,2023-07-01
109,90,pounds,True,1,Finnair. Operated by Nordic Reg for Finnair,1:40PM,9:10AM,Riga,London,2023/11/16,2023-07-01
110,90,pounds,True,1,Finnair. Operated by Nordic Reg for Finnair,1:40PM,3:15PM,Riga,London,2023/11/16,2023-07-01
111,90,pounds,True,1,Finnair. Operated by Nordic Reg for Finnair,6:10PM,9:10AM,Riga,London,2023/11/16,2023-07-01
112,90,pounds,True,1,Finnair. Operated by Nordic Reg for Finnair,6:10PM,3:15PM,Riga,London,2023/11/16,2023-07-01
113,90,pounds,True,1,Finnair. Operated by Nordic Reg for Finnair,6:10PM,5:00PM,Riga,London,2023/11/16,2023-07-01
114,92,pounds,True,1,Air Baltic and KLM. Operated by KLM Cityhopper,7:35AM,5:20PM,Riga,London,2023/11/16,2023-07-01
115,92,pounds,True,1,Air Baltic and KLM. Operated by KLM Cityhopper,7:35AM,7:35PM,Riga,London,2023/11/16,2023-07-01
116,92,pounds,True,1,Air Baltic and KLM. Operated by KLM Cityhopper,7:35AM,8:15PM,Riga,London,2023/11/16,2023-07-01
117,92,pounds,True,1,Air Baltic and KLM. Operated by KLM Cityhopper,5:00PM,7:35PM,Riga,London,2023/11/16,2023-07-01
118,92,pounds,True,1,Air Baltic and KLM. Operated by KLM Cityhopper,5:00PM,8:15PM,Riga,London,2023/11/16,2023-07-01
119,103,pounds,True,1,Air Baltic and KLM,7:35AM,10:45AM,Riga,London,2023/11/16,2023-07-01
120,103,pounds,True,1,Air Baltic and KLM,7:35AM,1:50PM,Riga,London,2023/11/16,2023-07-01
121,103,pounds,True,1,Air Baltic and KLM,7:35AM,4:05PM,Riga,London,2023/11/16,2023-07-01
122,103,pounds,True,1,Air Baltic and KLM,7:35AM,5:00PM,Riga,London,2023/11/16,2023-07-01
123,103,pounds,True,1,Air Baltic and KLM,7:35AM,5:55PM,Riga,London,2023/11/16,2023-07-01
124,103,pounds,True,1,Air Baltic and KLM,7:35AM,7:15PM,Riga,London,2023/11/16,2023-07-01
125,51,pounds,True,Nonstop,Air Baltic,5:30PM,10:15PM,London,Riga,2023/11/16,2023-07-01
126,66,pounds,True,Nonstop,Air Baltic,9:25AM,2:10PM,London,Riga,2023/11/16,2023-07-01
127,76,pounds,False,Nonstop,Ryanair. Operated by Ryanair Sun,5:00PM,9:35PM,London,Riga,2023/11/16,2023-07-01
128,104,pounds,True,1,LOT,6:30AM,1:35AM,London,Riga,2023/11/16,2023-07-01
129,104,pounds,True,1,LOT,10:20AM,1:35AM,London,Riga,2023/11/16,2023-07-01
130,111,pounds,True,1,Air France and Air Baltic,6:20AM,10:25PM,London,Riga,2023/11/16,2023-07-01
131,111,pounds,True,1,Air France and Air Baltic,9:00AM,10:25PM,London,Riga,2023/11/16,2023-07-01
132,111,pounds,True,1,Air France and Air Baltic,11:30AM,10:25PM,London,Riga,2023/11/16,2023-07-01
133,119,pounds,True,1,LOT,6:30AM,5:55PM,London,Riga,2023/11/16,2023-07-01
134,119,pounds,True,1,LOT,10:20AM,1:05PM,London,Riga,2023/11/16,2023-07-01
135,119,pounds,True,1,LOT,6:10PM,1:05PM,London,Riga,2023/11/16,2023-07-01
136,123,pounds,True,1,Air Baltic,5:50PM,6:20AM,London,Riga,2023/11/16,2023-07-01
137,123,pounds,True,1,Air Baltic,5:50PM,10:00AM,London,Riga,2023/11/16,2023-07-01
138,123,pounds,True,1,Air Baltic,5:50PM,10:10PM,London,Riga,2023/11/16,2023-07-01
139,126,pounds,True,1,Air France and Air Baltic,3:00PM,10:25PM,London,Riga,2023/11/16,2023-07-01
140,129,pounds,True,1,KLM and Air Baltic,6:30AM,1:10PM,London,Riga,2023/11/16,2023-07-01
141,129,pounds,True,1,KLM and Air Baltic,6:30AM,10:20PM,London,Riga,2023/11/16,2023-07-01
142,129,pounds,True,1,KLM and Air Baltic. Operated by KLM Cityhopper,8:40AM,10:20PM,London,Riga,2023/11/16,2023-07-01
143,129,pounds,True,1,KLM and Air Baltic,10:00AM,10:20PM,London,Riga,2023/11/16,2023-07-01
144,129,pounds,True,1,KLM and Air Baltic,11:45AM,10:20PM,London,Riga,2023/11/16,2023-07-01
145,129,pounds,True,1,KLM and Air Baltic,3:45PM,10:20PM,London,Riga,2023/11/16,2023-07-01
146,130,pounds,True,1,Finnair. Operated by Nordic Reg for Finnair,7:30AM,5:40PM,London,Riga,2023/11/16,2023-07-01
147,130,pounds,True,1,Finnair. Operated by Nordic Reg for Finnair,7:30AM,8:55AM,London,Riga,2023/11/16,2023-07-01
148,130,pounds,True,1,Finnair. Operated by Nordic Reg for Finnair,10:20AM,8:55AM,London,Riga,2023/11/16,2023-07-01
149,130,pounds,True,1,Finnair. Operated by Nordic Reg for Finnair,4:15PM,8:55AM,London,Riga,2023/11/16,2023-07-01
150,898,pounds,True,3,"British Airways, Aer Lingus and Luxair. Operated by BA Cityflyer",9:05AM,8:55AM,London,Enfidha,2023/09/07,2023-07-01
151,959,pounds,True,2,British Airways and Luxair. Operated by BA Cityflyer,8:35AM,8:55AM,London,Enfidha,2023/09/07,2023-07-01
152,1044,pounds,True,2,British Airways and Luxair. Operated by BA Cityflyer,9:15AM,8:55AM,London,Enfidha,2023/09/07,2023-07-01
153,1359,pounds,True,2,Lufthansa and Luxair,1:50PM,8:55AM,London,Enfidha,2023/09/07,2023-07-01
154,1122,pounds,True,2,British Airways and Luxair. Operated by BA Cityflyer,8:30AM,8:55AM,London,Enfidha,2023/09/07,2023-07-01
155,1216,pounds,True,2,British Airways and Luxair. Operated by BA Cityflyer,8:00AM,8:55AM,London,Enfidha,2023/09/07,2023-07-01
156,1216,pounds,True,2,British Airways and Luxair. Operated by BA Cityflyer,8:25AM,8:55AM,London,Enfidha,2023/09/07,2023-07-01
157,1241,pounds,True,2,British Airways and Luxair. Operated by BA Cityflyer,1:25PM,8:55AM,London,Enfidha,2023/09/07,2023-07-01
158,1301,pounds,True,3,"British Airways, Lufthansa and Luxair. Operated by BA Cityflyer",8:00AM,8:55AM,London,Enfidha,2023/09/07,2023-07-01
159,1301,pounds,True,3,"British Airways, Lufthansa and Luxair. Operated by BA Cityflyer",8:00AM,8:55AM,London,Enfidha,2023/09/07,2023-07-01
160,1301,pounds,True,3,"British Airways, Lufthansa and Luxair. Operated by BA Cityflyer",8:00AM,8:55AM,London,Enfidha,2023/09/07,2023-07-01
161,1301,pounds,True,3,"British Airways, Lufthansa and Luxair. Operated by BA Cityflyer",8:25AM,8:55AM,London,Enfidha,2023/09/07,2023-07-01
162,1301,pounds,True,3,"British Airways, Lufthansa and Luxair. Operated by BA Cityflyer",8:25AM,8:55AM,London,Enfidha,2023/09/07,2023-07-01
163,1301,pounds,True,3,"British Airways, Lufthansa and Luxair. Operated by BA Cityflyer",8:25AM,8:55AM,London,Enfidha,2023/09/07,2023-07-01
164,1357,pounds,True,3,"British Airways, Lufthansa and Luxair. Operated by BA Euroflyer, Lufthansa CityLine",7:35AM,8:55AM,London,Enfidha,2023/09/07,2023-07-01
165,1357,pounds,True,3,"British Airways, Lufthansa and Luxair. Operated by BA Euroflyer",7:35AM,8:55AM,London,Enfidha,2023/09/07,2023-07-01
166,1357,pounds,True,3,"British Airways, Lufthansa and Luxair. Operated by BA Euroflyer, Lufthansa CityLine",10:20AM,8:55AM,London,Enfidha,2023/09/07,2023-07-01
167,1359,pounds,True,2,Lufthansa and Luxair,6:55AM,8:55AM,London,Enfidha,2023/09/07,2023-07-01
168,1359,pounds,True,2,Lufthansa and Luxair,7:25AM,8:55AM,London,Enfidha,2023/09/07,2023-07-01
169,1359,pounds,True,2,Lufthansa and Luxair,9:00AM,8:55AM,London,Enfidha,2023/09/07,2023-07-01
170,1359,pounds,True,2,Lufthansa and Luxair,10:50AM,8:55AM,London,Enfidha,2023/09/07,2023-07-01
171,1362,pounds,True,3,"British Airways, Lufthansa and Luxair. Operated by Lufthansa CityLine",8:20AM,8:55AM,London,Enfidha,2023/09/07,2023-07-01
172,1362,pounds,True,3,"British Airways, Lufthansa and Luxair. Operated by Lufthansa CityLine",11:40AM,8:55AM,London,Enfidha,2023/09/07,2023-07-01
173,1363,pounds,True,3,"British Airways, Lufthansa and Luxair",8:45AM,8:55AM,London,Enfidha,2023/09/07,2023-07-01
174,1370,pounds,True,3,Eurowings and Luxair. Operated by Eurowings Europe,8:05AM,8:55AM,London,Enfidha,2023/09/07,2023-07-01
175,62,pounds,False,Nonstop,Ryanair. Operated by Lauda Europe,5:45AM,7:00AM,Klagenfurt,London,2023/09/02,2023-07-01
176,86,pounds,False,Nonstop,Wizz Air,5:25PM,6:40PM,Klagenfurt,London,2023/09/02,2023-07-01
177,95,pounds,False,Nonstop,Ryanair,4:45PM,6:00PM,Klagenfurt,London,2023/09/02,2023-07-01
178,111,pounds,False,Nonstop,Wizz Air,8:55AM,10:10AM,Klagenfurt,London,2023/09/02,2023-07-01
179,134,pounds,True,1,Austrian and British Airways,9:00PM,8:35AM,Klagenfurt,London,2023/09/02,2023-07-01
180,226,pounds,True,1,KLM,9:20AM,1:50PM,Klagenfurt,London,2023/09/02,2023-07-01
181,234,pounds,True,3,Austrian and SWISS. Operated by Helvetic,10:50AM,5:05PM,Klagenfurt,London,2023/09/02,2023-07-01
182,290,pounds,True,Nonstop,British Airways,7:30AM,9:00AM,Klagenfurt,London,2023/09/02,2023-07-01
183,22,pounds,False,Nonstop,Wizz Air,7:30PM,10:45PM,London,Klagenfurt,2023/09/02,2023-07-01
184,25,pounds,False,Nonstop,Wizz Air,10:40AM,1:55PM,London,Klagenfurt,2023/09/02,2023-07-01
185,25,pounds,False,Nonstop,Ryanair. Operated by Lauda Europe,7:25AM,10:35AM,London,Klagenfurt,2023/09/02,2023-07-01
186,46,pounds,False,Nonstop,Ryanair,1:05PM,4:15PM,London,Klagenfurt,2023/09/02,2023-07-01
187,105,pounds,True,1,Lufthansa and Austrian,11:10AM,5:40PM,London,Klagenfurt,2023/09/02,2023-07-01
188,105,pounds,True,1,Lufthansa,11:10AM,7:35PM,London,Klagenfurt,2023/09/02,2023-07-01
189,105,pounds,True,1,Lufthansa and Austrian,11:10AM,8:55PM,London,Klagenfurt,2023/09/02,2023-07-01
190,105,pounds,True,1,Lufthansa and Austrian,11:10AM,11:10PM,London,Klagenfurt,2023/09/02,2023-07-01
191,105,pounds,True,1,Lufthansa and Austrian,5:55PM,11:10PM,London,Klagenfurt,2023/09/02,2023-07-01
192,110,pounds,True,1,Lufthansa and Austrian,6:30AM,1:10PM,London,Klagenfurt,2023/09/02,2023-07-01
193,110,pounds,True,1,Lufthansa and Austrian,6:30AM,3:10PM,London,Klagenfurt,2023/09/02,2023-07-01
194,110,pounds,True,1,Lufthansa and Austrian,6:30AM,5:40PM,London,Klagenfurt,2023/09/02,2023-07-01
195,110,pounds,True,1,Lufthansa,6:30AM,7:35PM,London,Klagenfurt,2023/09/02,2023-07-01
196,110,pounds,True,1,Lufthansa and Austrian,6:30AM,8:55PM,London,Klagenfurt,2023/09/02,2023-07-01
197,110,pounds,True,1,Lufthansa and Austrian,5:30PM,11:10PM,London,Klagenfurt,2023/09/02,2023-07-01
198,121,pounds,True,1,Lufthansa and Austrian,6:30AM,11:10PM,London,Klagenfurt,2023/09/02,2023-07-01
199,123,pounds,True,1,Lufthansa and Austrian,6:30PM,11:10PM,London,Klagenfurt,2023/09/02,2023-07-01
200,128,pounds,True,1,Lufthansa and Austrian,6:30AM,2:15PM,London,Klagenfurt,2023/09/02,2023-07-01
201,128,pounds,True,1,Lufthansa and Austrian,7:30AM,1:10PM,London,Klagenfurt,2023/09/02,2023-07-01
202,128,pounds,True,1,Lufthansa and Austrian,7:30AM,3:10PM,London,Klagenfurt,2023/09/02,2023-07-01
203,128,pounds,True,1,Lufthansa and Austrian,7:30AM,5:40PM,London,Klagenfurt,2023/09/02,2023-07-01
204,128,pounds,True,1,Lufthansa,7:30AM,7:35PM,London,Klagenfurt,2023/09/02,2023-07-01
205,128,pounds,True,1,Lufthansa and Austrian,7:30AM,8:55PM,London,Klagenfurt,2023/09/02,2023-07-01
206,128,pounds,True,1,Lufthansa and Austrian,7:30AM,11:10PM,London,Klagenfurt,2023/09/02,2023-07-01
207,128,pounds,True,1,Lufthansa and Austrian,8:30AM,2:15PM,London,Klagenfurt,2023/09/02,2023-07-01
208,111,pounds,True,1,Transavia and Vueling,6:45AM,1:20PM,Biarritz,London,2023/11/14,2023-07-01
209,113,pounds,True,2,Air France. Operated by HOP!,2:40PM,9:25PM,Biarritz,London,2023/11/14,2023-07-01
210,153,pounds,True,1,Air France. Operated by HOP!,7:00AM,10:30AM,Biarritz,London,2023/11/14,2023-07-01
211,153,pounds,True,1,Air France. Operated by HOP!,11:10AM,4:35PM,Biarritz,London,2023/11/14,2023-07-01
212,165,pounds,True,1,Air France. Operated by HOP!,10:15AM,1:45PM,Biarritz,London,2023/11/14,2023-07-01
213,98,pounds,True,1,Transavia and Vueling,5:45PM,7:10AM,Biarritz,London,2023/11/14,2023-07-01
214,111,pounds,True,1,Transavia and Vueling,6:45AM,3:25PM,Biarritz,London,2023/11/14,2023-07-01
215,111,pounds,True,1,Transavia and Vueling,6:45AM,5:30PM,Biarritz,London,2023/11/14,2023-07-01
216,113,pounds,True,2,Air France. Operated by HOP!,6:30AM,4:35PM,Biarritz,London,2023/11/14,2023-07-01
217,113,pounds,True,2,Air France. Operated by HOP!,6:30AM,6:20PM,Biarritz,London,2023/11/14,2023-07-01
218,113,pounds,True,2,Air France. Operated by HOP!,6:30AM,9:25PM,Biarritz,London,2023/11/14,2023-07-01
219,113,pounds,True,2,Air France. Operated by HOP!,2:40PM,8:00AM,Biarritz,London,2023/11/14,2023-07-01
220,117,pounds,True,2,Air France. Operated by HOP!,6:30AM,6:20PM,Biarritz,London,2023/11/14,2023-07-01
221,117,pounds,True,2,Air France. Operated by HOP!,6:30AM,9:25PM,Biarritz,London,2023/11/14,2023-07-01
222,117,pounds,True,2,Air France. Operated by HOP!,6:30AM,9:25PM,Biarritz,London,2023/11/14,2023-07-01
223,125,pounds,True,2,Air France. Operated by HOP!,2:40PM,7:55AM,Biarritz,London,2023/11/14,2023-07-01
224,125,pounds,True,2,Air France. Operated by HOP!,2:40PM,7:55AM,Biarritz,London,2023/11/14,2023-07-01
225,125,pounds,True,2,Air France. Operated by HOP!,6:35PM,7:55AM,Biarritz,London,2023/11/14,2023-07-01
226,129,pounds,True,2,Air France. Operated by HOP!,6:30AM,1:45PM,Biarritz,London,2023/11/14,2023-07-01
