,Price,Unit,Luggage,Stops,Airline,Depart,Arrive,Start,Destination,FlightDate,CheckDate
0,26,pounds,False,Nonstop,Wizz Air,11:55AM,1:40PM,Lublin,London,2023/10/31,2023-06-29
1,43,pounds,True,Nonstop,British Airways,12:50PM,2:40PM,Lublin,London,2023/10/31,2023-06-29
2,57,pounds,True,Nonstop,LOT,3:30PM,5:20PM,Lublin,London,2023/10/31,2023-06-29
3,26,pounds,False,Nonstop,Wizz Air,6:00AM,7:40AM,Lublin,London,2023/10/31,2023-06-29
4,26,pounds,False,Nonstop,Wizz Air,5:20PM,7:05PM,Lublin,London,2023/10/31,2023-06-29
5,45,pounds,True,Nonstop,British Airways,7:45PM,9:25PM,Lublin,London,2023/10/31,2023-06-29
6,55,pounds,True,Nonstop,British Airways,7:55AM,9:45AM,Lublin,London,2023/10/31,2023-06-29
7,57,pounds,True,Nonstop,LOT,7:30AM,9:30AM,Lublin,London,2023/10/31,2023-06-29
8,57,pounds,True,Nonstop,LOT,8:15PM,10:00PM,Lublin,London,2023/10/31,2023-06-29
9,91,pounds,False,Nonstop,Ryanair,6:15PM,8:05PM,Lublin,London,2023/10/31,2023-06-29
10,104,pounds,True,1,Austrian,3:00PM,9:40PM,Lublin,London,2023/10/31,2023-06-29
11,104,pounds,True,1,SWISS,2:35PM,7:15PM,Lublin,London,2023/10/31,2023-06-29
12,104,pounds,True,1,SWISS,2:35PM,9:40PM,Lublin,London,2023/10/31,2023-06-29
13,104,pounds,True,1,Lufthansa. Operated by Lufthansa CityLine,6:05AM,3:45PM,Lublin,London,2023/10/31,2023-06-29
14,104,pounds,True,1,Lufthansa. Operated by Lufthansa CityLine,6:05AM,5:05PM,Lublin,London,2023/10/31,2023-06-29
15,104,pounds,True,1,Lufthansa. Operated by Lufthansa CityLine,6:05AM,6:35PM,Lublin,London,2023/10/31,2023-06-29
16,104,pounds,True,1,Lufthansa. Operated by Lufthansa CityLine,6:05AM,7:35PM,Lublin,London,2023/10/31,2023-06-29
17,104,pounds,True,1,Lufthansa. Operated by Lufthansa CityLine,1:25PM,5:05PM,Lublin,London,2023/10/31,2023-06-29
18,104,pounds,True,1,Lufthansa. Operated by Lufthansa CityLine,1:25PM,6:35PM,Lublin,London,2023/10/31,2023-06-29
19,104,pounds,True,1,Lufthansa. Operated by Lufthansa CityLine,1:25PM,7:35PM,Lublin,London,2023/10/31,2023-06-29
20,104,pounds,True,1,Lufthansa. Operated by Lufthansa CityLine,1:25PM,8:55PM,Lublin,London,2023/10/31,2023-06-29
21,104,pounds,True,1,Lufthansa. Operated by Lufthansa CityLine,1:25PM,10:55PM,Lublin,London,2023/10/31,2023-06-29
22,104,pounds,True,1,Lufthansa. Operated by Lufthansa CityLine,5:00PM,8:55PM,Lublin,London,2023/10/31,2023-06-29
23,104,pounds,True,1,Lufthansa. Operated by Lufthansa CityLine,5:00PM,10:55PM,Lublin,London,2023/10/31,2023-06-29
24,111,pounds,True,1,"Scandinavian Airlines. Operated by Cityjet, Sas Connect",10:05AM,4:00PM,Lublin,London,2023/10/31,2023-06-29
25,18,pounds,False,Nonstop,Wizz Air,8:25AM,11:50AM,London,Lublin,2023/10/31,2023-06-29
26,18,pounds,False,Nonstop,Wizz Air,2:20PM,5:45PM,London,Lublin,2023/10/31,2023-06-29
27,21,pounds,False,Nonstop,Wizz Air,7:45PM,11:10PM,London,Lublin,2023/10/31,2023-06-29
28,22,pounds,False,Nonstop,Ryanair,2:20PM,5:50PM,London,Lublin,2023/10/31,2023-06-29
29,57,pounds,True,Nonstop,British Airways,6:10PM,9:45PM,London,Lublin,2023/10/31,2023-06-29
30,60,pounds,True,Nonstop,LOT,6:30AM,10:00AM,London,Lublin,2023/10/31,2023-06-29
31,60,pounds,True,Nonstop,LOT,10:20AM,1:50PM,London,Lublin,2023/10/31,2023-06-29
