,Price,Unit,Luggage,Stops,Airline,Depart,Arrive,Start,Destination,FlightDate,CheckDate
0,59,pounds,False,Nonstop,Ryanair,10:45AM,12:25PM,Murcia,London,2023/08/02,2023-07-01
1,68,pounds,True,Nonstop,British Airways. Operated by BA Euroflyer,1:20AM,2:55AM,Murcia,London,2023/08/02,2023-07-01
2,86,pounds,False,Nonstop,easyJet,5:05PM,6:45PM,Murcia,London,2023/08/02,2023-07-01
3,49,pounds,False,Nonstop,easyJet,11:40PM,1:10AM,Murcia,London,2023/08/02,2023-07-01
4,52,pounds,False,Nonstop,Ryanair,10:10PM,11:50PM,Murcia,London,2023/08/02,2023-07-01
5,53,pounds,False,Nonstop,Ryanair,7:45AM,9:20AM,Murcia,London,2023/08/02,2023-07-01
6,63,pounds,False,1,Vueling and easyJet,1:55PM,1:30AM,Murcia,London,2023/08/02,2023-07-01
7,65,pounds,False,Nonstop,Ryanair,5:30PM,7:10PM,Murcia,London,2023/08/02,2023-07-01
8,66,pounds,False,1,Vueling and easyJet,8:55PM,1:20AM,Murcia,London,2023/08/02,2023-07-01
9,68,pounds,False,Nonstop,easyJet,10:20AM,12:00PM,Murcia,London,2023/08/02,2023-07-01
10,71,pounds,False,Nonstop,easyJet,9:40PM,11:20PM,Murcia,London,2023/08/02,2023-07-01
11,72,pounds,False,Nonstop,Ryanair,12:10PM,1:50PM,Murcia,London,2023/08/02,2023-07-01
12,73,pounds,False,Nonstop,Ryanair,8:10AM,9:50AM,Murcia,London,2023/08/02,2023-07-01
13,75,pounds,True,1,Renfe Viajeros Sociedad Mercantil and Iberia. Operated by Iberia Express,7:20AM,8:00PM,Murcia,London,2023/08/02,2023-07-01
14,75,pounds,True,1,Renfe Viajeros Sociedad Mercantil and Iberia. Operated by Iberia Express,7:20AM,10:05AM,Murcia,London,2023/08/02,2023-07-01
15,75,pounds,True,1,Renfe Viajeros Sociedad Mercantil and Iberia. Operated by Iberia Express,9:40AM,8:00PM,Murcia,London,2023/08/02,2023-07-01
16,75,pounds,True,1,Renfe Viajeros Sociedad Mercantil and Iberia. Operated by Iberia Express,9:40AM,10:05AM,Murcia,London,2023/08/02,2023-07-01
17,75,pounds,True,1,Renfe Viajeros Sociedad Mercantil and Iberia. Operated by Iberia Express,10:35AM,8:00PM,Murcia,London,2023/08/02,2023-07-01
18,75,pounds,True,1,Renfe Viajeros Sociedad Mercantil and Iberia. Operated by Iberia Express,10:35AM,10:05AM,Murcia,London,2023/08/02,2023-07-01
19,75,pounds,True,1,Renfe Viajeros Sociedad Mercantil and Iberia. Operated by Iberia Express,2:35PM,10:05AM,Murcia,London,2023/08/02,2023-07-01
20,75,pounds,True,1,Renfe Viajeros Sociedad Mercantil and Iberia. Operated by Iberia Express,3:20PM,10:05AM,Murcia,London,2023/08/02,2023-07-01
21,75,pounds,True,1,Renfe Viajeros Sociedad Mercantil and Iberia. Operated by Iberia Express,5:40PM,10:05AM,Murcia,London,2023/08/02,2023-07-01
22,75,pounds,True,1,Renfe Viajeros Sociedad Mercantil and Iberia. Operated by Iberia Express,5:40PM,8:00PM,Murcia,London,2023/08/02,2023-07-01
23,75,pounds,True,1,Renfe Viajeros Sociedad Mercantil and Iberia. Operated by Iberia Express,7:45PM,10:05AM,Murcia,London,2023/08/02,2023-07-01
24,75,pounds,True,1,Renfe Viajeros Sociedad Mercantil and Iberia. Operated by Iberia Express,7:45PM,8:00PM,Murcia,London,2023/08/02,2023-07-01
25,104,pounds,False,Nonstop,easyJet,6:00PM,9:35PM,London,Murcia,2023/08/02,2023-07-01
26,109,pounds,False,Nonstop,Ryanair,9:45AM,1:10PM,London,Murcia,2023/08/02,2023-07-01
27,123,pounds,True,Nonstop,British Airways. Operated by BA Euroflyer,6:30AM,10:20AM,London,Murcia,2023/08/02,2023-07-01
28,87,pounds,False,Nonstop,easyJet,8:30PM,12:05AM,London,Murcia,2023/08/02,2023-07-01
29,90,pounds,True,1,Iberia and Renfe Viajeros Sociedad Mercantil. Operated by Iberia Express,8:45PM,11:24AM,London,Murcia,2023/08/02,2023-07-01
30,90,pounds,True,1,Iberia and Renfe Viajeros Sociedad Mercantil. Operated by Iberia Express,8:45PM,12:17PM,London,Murcia,2023/08/02,2023-07-01
31,90,pounds,True,1,Iberia and Renfe Viajeros Sociedad Mercantil. Operated by Iberia Express,8:45PM,2:40PM,London,Murcia,2023/08/02,2023-07-01
32,90,pounds,True,1,Iberia and Renfe Viajeros Sociedad Mercantil. Operated by Iberia Express,8:45PM,8:20PM,London,Murcia,2023/08/02,2023-07-01
33,90,pounds,True,1,Iberia and Renfe Viajeros Sociedad Mercantil. Operated by Iberia Express,8:45PM,10:54PM,London,Murcia,2023/08/02,2023-07-01
34,96,pounds,False,Nonstop,Ryanair,7:35PM,11:10PM,London,Murcia,2023/08/02,2023-07-01
35,98,pounds,False,Nonstop,Ryanair,6:00PM,9:35PM,London,Murcia,2023/08/02,2023-07-01
36,104,pounds,False,Nonstop,easyJet,7:30PM,11:05PM,London,Murcia,2023/08/02,2023-07-01
37,106,pounds,True,1,Lufthansa. Operated by Eurowings Discover,6:55AM,5:20PM,London,Murcia,2023/08/02,2023-07-01
38,107,pounds,True,1,Iberia and Renfe Viajeros Sociedad Mercantil. Operated by Iberia Express,10:50AM,8:20PM,London,Murcia,2023/08/02,2023-07-01
39,107,pounds,True,1,Iberia and Renfe Viajeros Sociedad Mercantil. Operated by Iberia Express,10:50AM,10:54PM,London,Murcia,2023/08/02,2023-07-01
40,107,pounds,True,1,Iberia and Renfe Viajeros Sociedad Mercantil. Operated by Iberia Express,10:50AM,11:24AM,London,Murcia,2023/08/02,2023-07-01
41,107,pounds,True,1,Iberia and Renfe Viajeros Sociedad Mercantil. Operated by Iberia Express,10:50AM,12:17PM,London,Murcia,2023/08/02,2023-07-01
42,107,pounds,True,1,Iberia and Renfe Viajeros Sociedad Mercantil. Operated by Iberia Express,10:50AM,2:40PM,London,Murcia,2023/08/02,2023-07-01
43,111,pounds,False,1,easyJet,7:00AM,2:45PM,London,Murcia,2023/08/02,2023-07-01
44,113,pounds,True,1,Vueling,7:55PM,1:10PM,London,Murcia,2023/08/02,2023-07-01
45,113,pounds,False,Nonstop,Ryanair,6:15AM,9:50AM,London,Murcia,2023/08/02,2023-07-01
46,113,pounds,False,1,Vueling,9:05PM,10:00AM,London,Murcia,2023/08/02,2023-07-01
47,117,pounds,False,1,Vueling,1:00PM,8:20PM,London,Murcia,2023/08/02,2023-07-01
