,Price,Unit,Luggage,Stops,Airline,Depart,Arrive,Start,Destination,FlightDate,CheckDate
0,63,pounds,True,1,Scandinavian Airlines. Operated by Sas Connect,8:00AM,2:35PM,Alesund,London,2023/10/17,2023-06-29
1,63,pounds,True,1,Scandinavian Airlines. Operated by Sas Connect,2:15PM,6:30PM,Alesund,London,2023/10/17,2023-06-29
2,63,pounds,True,1,Scandinavian Airlines. Operated by Sas Connect,6:25PM,9:35PM,Alesund,London,2023/10/17,2023-06-29
3,71,pounds,True,2,"Scandinavian Airlines. Operated by Sas Link, Sas Connect",8:35AM,2:35PM,Alesund,London,2023/10/17,2023-06-29
4,88,pounds,False,1,Norwegian,4:35PM,8:05PM,Alesund,London,2023/10/17,2023-06-29
5,63,pounds,True,1,Scandinavian Airlines. Operated by Sas Connect,6:55AM,2:35PM,Alesund,London,2023/10/17,2023-06-29
6,63,pounds,True,1,Scandinavian Airlines,6:55AM,4:25PM,Alesund,London,2023/10/17,2023-06-29
7,63,pounds,True,1,Scandinavian Airlines. Operated by Sas Connect,6:55AM,6:30PM,Alesund,London,2023/10/17,2023-06-29
8,63,pounds,True,1,Scandinavian Airlines. Operated by Sas Connect,6:55AM,9:35PM,Alesund,London,2023/10/17,2023-06-29
9,63,pounds,True,1,Scandinavian Airlines,8:00AM,4:25PM,Alesund,London,2023/10/17,2023-06-29
10,63,pounds,True,1,Scandinavian Airlines. Operated by Sas Connect,8:00AM,6:30PM,Alesund,London,2023/10/17,2023-06-29
11,63,pounds,True,1,Scandinavian Airlines. Operated by Sas Connect,8:00AM,9:35PM,Alesund,London,2023/10/17,2023-06-29
12,63,pounds,True,1,Scandinavian Airlines. Operated by Sas Connect,2:15PM,9:35PM,Alesund,London,2023/10/17,2023-06-29
13,63,pounds,True,1,Scandinavian Airlines,2:15PM,9:20AM,Alesund,London,2023/10/17,2023-06-29
14,63,pounds,True,1,Scandinavian Airlines. Operated by Sas Connect,2:15PM,2:35PM,Alesund,London,2023/10/17,2023-06-29
15,63,pounds,True,1,Scandinavian Airlines,6:25PM,9:20AM,Alesund,London,2023/10/17,2023-06-29
16,63,pounds,True,1,Scandinavian Airlines. Operated by Sas Connect,6:25PM,2:35PM,Alesund,London,2023/10/17,2023-06-29
17,63,pounds,True,1,Scandinavian Airlines,6:25PM,4:25PM,Alesund,London,2023/10/17,2023-06-29
18,63,pounds,True,2,"Scandinavian Airlines. Operated by Cityjet, Cityjet",7:55PM,6:50PM,Alesund,London,2023/10/17,2023-06-29
19,71,pounds,True,2,Scandinavian Airlines,6:55AM,6:50PM,Alesund,London,2023/10/17,2023-06-29
20,71,pounds,True,2,Scandinavian Airlines,6:55AM,6:50PM,Alesund,London,2023/10/17,2023-06-29
21,71,pounds,True,2,Scandinavian Airlines,6:55AM,6:50PM,Alesund,London,2023/10/17,2023-06-29
22,71,pounds,True,2,Scandinavian Airlines,6:55AM,6:50PM,Alesund,London,2023/10/17,2023-06-29
23,71,pounds,True,2,Scandinavian Airlines,6:55AM,6:50PM,Alesund,London,2023/10/17,2023-06-29
24,71,pounds,True,2,Scandinavian Airlines,6:55AM,6:50PM,Alesund,London,2023/10/17,2023-06-29
25,151,pounds,True,1,Finnair. Operated by Nordic Reg for Finnair,5:20AM,9:10AM,Rovaniemi,London,2023/10/31,2023-06-29
26,184,pounds,True,2,Finnair and Air France. Operated by Nordic Reg for Finnair for Finnair,9:45PM,10:30AM,Rovaniemi,London,2023/10/31,2023-06-29
27,189,pounds,True,1,Finnair,2:00PM,5:00PM,Rovaniemi,London,2023/10/31,2023-06-29
28,193,pounds,True,1,Finnair. Operated by Nordic Reg for Finnair,9:10AM,3:15PM,Rovaniemi,London,2023/10/31,2023-06-29
29,110,pounds,True,1,Finnair,6:25PM,8:35PM,Rovaniemi,London,2023/10/31,2023-06-29
30,151,pounds,True,1,Finnair. Operated by Nordic Reg for Finnair,5:20AM,3:15PM,Rovaniemi,London,2023/10/31,2023-06-29
