,Price,Unit,Luggage,Stops,Airline,Depart,Arrive,Start,Destination,FlightDate,CheckDate
0,94,pounds,True,1,Tap Air Portugal. Operated by Portugalia Airlines,5:00PM,10:55PM,Rabat,London,2024/06/14,2024-01-15
1,147,pounds,True,Nonstop,Royal Air Maroc,12:30PM,3:40PM,Rabat,London,2024/06/14,2024-01-15
2,248,pounds,True,Nonstop,Royal Air Maroc,1:40PM,4:50PM,Rabat,London,2024/06/14,2024-01-15
3,94,pounds,True,1,Tap Air Portugal. Operated by Portugalia Airlines,11:25AM,5:45PM,Rabat,London,2024/06/14,2024-01-15
4,94,pounds,True,1,Tap Air Portugal. Operated by Portugalia Airlines,11:25AM,6:50PM,Rabat,London,2024/06/14,2024-01-15
5,94,pounds,True,1,Tap Air Portugal. Operated by Portugalia Airlines,11:25AM,10:05PM,Rabat,London,2024/06/14,2024-01-15
6,94,pounds,True,1,Tap Air Portugal. Operated by Portugalia Airlines,11:25AM,10:55PM,Rabat,London,2024/06/14,2024-01-15
7,94,pounds,True,1,Tap Air Portugal. Operated by Portugalia Airlines,5:00PM,9:45AM,Rabat,London,2024/06/14,2024-01-15
8,98,pounds,True,1,Tap Air Portugal. Operated by Portugalia Airlines,11:25AM,9:45AM,Rabat,London,2024/06/14,2024-01-15
9,98,pounds,True,1,Tap Air Portugal. Operated by Portugalia Airlines,5:00PM,5:45PM,Rabat,London,2024/06/14,2024-01-15
10,98,pounds,True,1,Tap Air Portugal. Operated by Portugalia Airlines,5:00PM,6:50PM,Rabat,London,2024/06/14,2024-01-15
11,106,pounds,True,1,Tap Air Portugal. Operated by Portugalia Airlines,5:00PM,10:20AM,Rabat,London,2024/06/14,2024-01-15
12,110,pounds,True,1,Tap Air Portugal. Operated by Portugalia Airlines,11:25AM,10:20AM,Rabat,London,2024/06/14,2024-01-15
13,110,pounds,True,1,Tap Air Portugal. Operated by Portugalia Airlines,11:25AM,3:35PM,Rabat,London,2024/06/14,2024-01-15
14,110,pounds,True,1,Tap Air Portugal. Operated by Portugalia Airlines,5:00PM,3:35PM,Rabat,London,2024/06/14,2024-01-15
15,120,pounds,True,1,Tap Air Portugal. Operated by Portugalia Airlines,5:00PM,12:45PM,Rabat,London,2024/06/14,2024-01-15
16,124,pounds,True,1,Tap Air Portugal. Operated by Portugalia Airlines,11:25AM,12:45PM,Rabat,London,2024/06/14,2024-01-15
17,148,pounds,True,1,Iberia. Operated by Air Nostrum for Iberia,5:45PM,8:25AM,Rabat,London,2024/06/14,2024-01-15
