,Price,Unit,Luggage,Stops,Airline,Depart,Arrive,Start,Destination,FlightDate,CheckDate
0,62,pounds,True,1,Tap Air Portugal. Operated by Bulgaria Air,5:05AM,10:20AM,Tangier,London,2023/08/01,2023-06-29
1,71,pounds,True,1,"Tap Air Portugal. Operated by Bulgaria Air, Portugalia Airlines",5:05AM,3:35PM,Tangier,London,2023/08/01,2023-06-29
2,123,pounds,False,1,Vueling,7:45AM,1:50PM,Tangier,London,2023/08/01,2023-06-29
3,146,pounds,True,Nonstop,Air Arabia Maroc,9:45AM,12:40PM,Tangier,London,2023/08/01,2023-06-29
4,285,pounds,True,1,Iberia. Operated by Air Nostrum for Iberia,12:25PM,5:15PM,Tangier,London,2023/08/01,2023-06-29
5,62,pounds,True,1,Tap Air Portugal. Operated by Bulgaria Air,5:05AM,5:45PM,Tangier,London,2023/08/01,2023-06-29
6,62,pounds,True,1,Tap Air Portugal. Operated by Bulgaria Air,5:05AM,6:50PM,Tangier,London,2023/08/01,2023-06-29
7,71,pounds,True,1,Tap Air Portugal. Operated by Bulgaria Air,5:05AM,10:00PM,Tangier,London,2023/08/01,2023-06-29
8,71,pounds,True,1,Tap Air Portugal. Operated by Bulgaria Air,5:05AM,10:55PM,Tangier,London,2023/08/01,2023-06-29
9,81,pounds,True,1,Tap Air Portugal. Operated by Bulgaria Air,5:05AM,12:45PM,Tangier,London,2023/08/01,2023-06-29
10,132,pounds,False,1,Vueling,7:45AM,3:50PM,Tangier,London,2023/08/01,2023-06-29
11,140,pounds,False,1,Vueling,7:45AM,8:20PM,Tangier,London,2023/08/01,2023-06-29
12,140,pounds,False,1,Vueling,7:45AM,10:50PM,Tangier,London,2023/08/01,2023-06-29
13,149,pounds,False,1,Vueling,7:45AM,9:05PM,Tangier,London,2023/08/01,2023-06-29
14,178,pounds,True,1,Vueling,9:15AM,5:40PM,Tangier,London,2023/08/01,2023-06-29
15,222,pounds,True,1,"Iberia. Operated by Air Nostrum for Iberia, Iberia Express",12:25PM,8:00PM,Tangier,London,2023/08/01,2023-06-29
16,228,pounds,True,1,"Iberia. Operated by Air Nostrum for Iberia, Iberia Express",12:25PM,10:05AM,Tangier,London,2023/08/01,2023-06-29
17,242,pounds,True,2,"Iberia. Operated by Mel Air for Airnostrum as Iberia, Iberia Express, Iberia Express for Iberia",10:00PM,10:05AM,Tangier,London,2023/08/01,2023-06-29
18,254,pounds,True,1,"Iberia and British Airways. Operated by Mel Air for Airnostrum as Iberia, Avion Express for BA Euroflyer",10:00PM,11:30PM,Tangier,London,2023/08/01,2023-06-29
19,284,pounds,True,2,"Iberia and British Airways. Operated by Mel Air for Airnostrum as Iberia, Air Nostrum for Iberia, Avion Express for BA Euroflyer",10:00PM,8:30PM,Tangier,London,2023/08/01,2023-06-29
20,285,pounds,True,1,Iberia. Operated by Air Nostrum for Iberia,12:25PM,7:20PM,Tangier,London,2023/08/01,2023-06-29
21,286,pounds,True,1,Brussels Airlines,10:25PM,5:05PM,Tangier,London,2023/08/01,2023-06-29
22,286,pounds,True,1,Brussels Airlines,10:25PM,9:35PM,Tangier,London,2023/08/01,2023-06-29
23,291,pounds,True,1,Iberia. Operated by Air Nostrum for Iberia,12:25PM,9:30AM,Tangier,London,2023/08/01,2023-06-29
24,291,pounds,True,1,Iberia. Operated by Air Nostrum for Iberia,12:25PM,10:35AM,Tangier,London,2023/08/01,2023-06-29
25,229,pounds,True,1,"Eurowings. Operated by Air Baltic, Avion Express Malta",12:10PM,11:00PM,London,Tangier,2023/08/01,2023-06-29
26,271,pounds,False,1,easyJet and Royal Air Maroc,9:50AM,4:55PM,London,Tangier,2023/08/01,2023-06-29
27,289,pounds,True,Nonstop,Air Arabia Maroc,1:40PM,4:40PM,London,Tangier,2023/08/01,2023-06-29
28,333,pounds,True,1,"British Airways and Iberia. Operated by BA Euroflyer, Mel Air for Airnostrum as Iberia",4:25PM,9:30PM,London,Tangier,2023/08/01,2023-06-29
29,189,pounds,False,1,Wizz Air and Iberia,7:15AM,9:30PM,London,Tangier,2023/08/01,2023-06-29
30,212,pounds,False,2,Vueling and Iberia,9:45PM,11:15AM,London,Tangier,2023/08/01,2023-06-29
31,232,pounds,True,2,"British Airways and Iberia. Operated by Avion Express for BA Euroflyer, Air Nostrum for Iberia, Mel Air for Airnostrum as Iberia",4:20PM,11:15AM,London,Tangier,2023/08/01,2023-06-29
32,238,pounds,False,2,Vueling and Iberia,9:10AM,9:30PM,London,Tangier,2023/08/01,2023-06-29
33,247,pounds,True,1,"Iberia. Operated by Iberia Express, Air Nostrum for Iberia",8:45PM,11:55AM,London,Tangier,2023/08/01,2023-06-29
34,252,pounds,False,1,Vueling and Royal Air Maroc,7:25AM,4:55PM,London,Tangier,2023/08/01,2023-06-29
35,252,pounds,False,1,Vueling and Royal Air Maroc,9:10AM,4:55PM,London,Tangier,2023/08/01,2023-06-29
36,252,pounds,True,1,Vueling and Transavia,6:25PM,8:10AM,London,Tangier,2023/08/01,2023-06-29
37,254,pounds,True,1,"Tap Air Portugal. Operated by Portugalia Airlines, Bulgaria Air",10:35AM,12:30AM,London,Tangier,2023/08/01,2023-06-29
38,254,pounds,True,1,"Tap Air Portugal. Operated by Portugalia Airlines, Bulgaria Air",4:25PM,12:30AM,London,Tangier,2023/08/01,2023-06-29
39,259,pounds,True,1,Tap Air Portugal. Operated by Bulgaria Air,11:20AM,12:30AM,London,Tangier,2023/08/01,2023-06-29
