,Price,Unit,Luggage,Stops,Airline,Depart,Arrive,Start,Destination,FlightDate,CheckDate
0,95,pounds,False,1,Eurowings. Operated by Avion Express Malta,12:10PM,6:05PM,Split,London,2023/10/26,2023-06-29
1,98,pounds,False,Nonstop,easyJet,10:30AM,12:05PM,Split,London,2023/10/26,2023-06-29
2,104,pounds,False,Nonstop,easyJet,5:00PM,6:35PM,Split,London,2023/10/26,2023-06-29
3,112,pounds,False,Nonstop,Wizz Air,9:30PM,11:10PM,Split,London,2023/10/26,2023-06-29
4,112,pounds,False,1,Eurowings,9:00AM,2:05PM,Split,London,2023/10/26,2023-06-29
5,113,pounds,False,1,easyJet,4:25PM,9:45PM,Split,London,2023/10/26,2023-06-29
6,131,pounds,True,1,Edelweiss Air and SWISS. Operated by SWISS,2:10PM,7:25PM,Split,London,2023/10/26,2023-06-29
7,147,pounds,True,1,Lufthansa,4:55PM,10:40PM,Split,London,2023/10/26,2023-06-29
8,151,pounds,False,1,Norwegian,10:15AM,8:10PM,Split,London,2023/10/26,2023-06-29
9,159,pounds,False,1,Norwegian,10:15AM,7:05PM,Split,London,2023/10/26,2023-06-29
10,162,pounds,True,1,Croatia and Lufthansa,2:45PM,6:40PM,Split,London,2023/10/26,2023-06-29
11,162,pounds,True,1,Croatia and Lufthansa,2:45PM,10:10PM,Split,London,2023/10/26,2023-06-29
12,166,pounds,True,1,Eurowings,9:00AM,7:05PM,Split,London,2023/10/26,2023-06-29
13,167,pounds,True,2,Croatia and SWISS,6:15AM,5:05PM,Split,London,2023/10/26,2023-06-29
14,167,pounds,True,2,Croatia and SWISS. Operated by Helvetic,6:15AM,6:15PM,Split,London,2023/10/26,2023-06-29
15,167,pounds,True,2,Croatia and SWISS,6:15AM,7:25PM,Split,London,2023/10/26,2023-06-29
16,167,pounds,True,2,Croatia and SWISS,7:50PM,5:05PM,Split,London,2023/10/26,2023-06-29
17,167,pounds,True,2,Croatia and SWISS,7:50PM,6:15PM,Split,London,2023/10/26,2023-06-29
18,172,pounds,True,2,Croatia and Lufthansa,6:15AM,6:30PM,Split,London,2023/10/26,2023-06-29
19,172,pounds,True,2,Croatia and Lufthansa,6:15AM,7:40PM,Split,London,2023/10/26,2023-06-29
20,172,pounds,True,2,Croatia and Lufthansa,6:15AM,8:45PM,Split,London,2023/10/26,2023-06-29
21,173,pounds,True,2,Croatia and Lufthansa,6:15AM,3:40PM,Split,London,2023/10/26,2023-06-29
22,173,pounds,True,2,Croatia and Lufthansa,6:15AM,3:40PM,Split,London,2023/10/26,2023-06-29
23,173,pounds,True,2,Croatia and Lufthansa,6:15AM,5:05PM,Split,London,2023/10/26,2023-06-29
24,173,pounds,True,2,Croatia and Lufthansa,6:15AM,5:05PM,Split,London,2023/10/26,2023-06-29
25,22,pounds,False,Nonstop,Wizz Air,5:20PM,8:50PM,London,Split,2023/10/26,2023-06-29
26,27,pounds,False,Nonstop,easyJet,6:20AM,9:55AM,London,Split,2023/10/26,2023-06-29
27,33,pounds,False,Nonstop,easyJet,12:40PM,4:20PM,London,Split,2023/10/26,2023-06-29
28,75,pounds,False,1,easyJet,8:10AM,3:50PM,London,Split,2023/10/26,2023-06-29
29,86,pounds,False,1,Vueling,9:30AM,4:05PM,London,Split,2023/10/26,2023-06-29
30,96,pounds,False,1,easyJet,7:30PM,1:05PM,London,Split,2023/10/26,2023-06-29
31,114,pounds,False,1,easyJet and Vueling,6:30AM,4:05PM,London,Split,2023/10/26,2023-06-29
32,118,pounds,False,1,easyJet,11:45AM,1:05PM,London,Split,2023/10/26,2023-06-29
33,124,pounds,False,1,easyJet and Vueling,8:50AM,4:05PM,London,Split,2023/10/26,2023-06-29
34,135,pounds,True,1,SWISS and Edelweiss Air. Operated by SWISS,6:00AM,1:25PM,London,Split,2023/10/26,2023-06-29
35,139,pounds,False,1,easyJet,6:40AM,2:00PM,London,Split,2023/10/26,2023-06-29
36,140,pounds,True,1,Eurowings,8:00PM,7:45AM,London,Split,2023/10/26,2023-06-29
37,141,pounds,True,1,Lufthansa,6:55AM,4:10PM,London,Split,2023/10/26,2023-06-29
38,141,pounds,True,1,Lufthansa,7:25AM,4:10PM,London,Split,2023/10/26,2023-06-29
39,141,pounds,True,1,Lufthansa,9:00AM,4:10PM,London,Split,2023/10/26,2023-06-29
40,151,pounds,True,1,Eurowings,8:50AM,7:45AM,London,Split,2023/10/26,2023-06-29
41,155,pounds,True,1,"SWISS and Edelweiss Air. Operated by Helvetic, SWISS",8:05AM,1:25PM,London,Split,2023/10/26,2023-06-29
42,159,pounds,True,1,Lufthansa and Croatia,6:30AM,1:45PM,London,Split,2023/10/26,2023-06-29
43,159,pounds,True,1,Lufthansa and Croatia,8:30AM,1:45PM,London,Split,2023/10/26,2023-06-29
44,169,pounds,True,1,Lufthansa and Croatia,6:55AM,3:40PM,London,Split,2023/10/26,2023-06-29
45,169,pounds,True,1,Lufthansa and Croatia,7:25AM,3:40PM,London,Split,2023/10/26,2023-06-29
46,169,pounds,True,1,Lufthansa and Croatia,9:00AM,3:40PM,London,Split,2023/10/26,2023-06-29
47,171,pounds,True,1,Eurowings,2:45PM,7:45AM,London,Split,2023/10/26,2023-06-29
48,172,pounds,True,1,Lufthansa,6:15PM,5:50PM,London,Split,2023/10/26,2023-06-29
49,173,pounds,True,2,Lufthansa,6:30AM,4:10PM,London,Split,2023/10/26,2023-06-29
50,48,pounds,False,Nonstop,Wizz Air,9:15PM,10:55PM,Volos,London,2023/10/10,2023-06-29
51,51,pounds,False,Nonstop,easyJet,11:20PM,12:40AM,Volos,London,2023/10/10,2023-06-29
52,82,pounds,True,Nonstop,Jet2,9:10PM,10:30PM,Volos,London,2023/10/10,2023-06-29
53,110,pounds,True,Nonstop,SKY express,11:10AM,1:05PM,Volos,London,2023/10/10,2023-06-29
54,69,pounds,False,Nonstop,Wizz Air,11:35PM,1:35AM,Volos,London,2023/10/10,2023-06-29
55,78,pounds,False,Nonstop,Wizz Air,5:00AM,6:55AM,Volos,London,2023/10/10,2023-06-29
56,117,pounds,True,1,Aegean,6:00AM,9:10PM,Volos,London,2023/10/10,2023-06-29
57,117,pounds,True,1,Aegean,8:00AM,9:10PM,Volos,London,2023/10/10,2023-06-29
58,117,pounds,True,1,Aegean,9:10AM,9:10PM,Volos,London,2023/10/10,2023-06-29
59,117,pounds,True,1,Aegean,11:20AM,9:10PM,Volos,London,2023/10/10,2023-06-29
60,117,pounds,True,1,Aegean,1:05PM,9:10PM,Volos,London,2023/10/10,2023-06-29
61,117,pounds,True,1,Aegean,2:40PM,9:10PM,Volos,London,2023/10/10,2023-06-29
62,126,pounds,True,Nonstop,Aegean,7:15PM,9:10PM,Volos,London,2023/10/10,2023-06-29
63,135,pounds,False,Nonstop,Ryanair,6:10PM,8:05PM,Volos,London,2023/10/10,2023-06-29
64,142,pounds,True,2,Olympic and Aegean,8:55AM,9:10PM,Volos,London,2023/10/10,2023-06-29
65,143,pounds,True,1,"Scandinavian Airlines. Operated by Sas Connect, Sas Connect",2:50PM,7:30PM,Volos,London,2023/10/10,2023-06-29
66,143,pounds,True,1,"Scandinavian Airlines. Operated by Sas Connect, Sas Connect",2:50PM,9:40PM,Volos,London,2023/10/10,2023-06-29
67,145,pounds,True,1,Aegean,11:05PM,9:10PM,Volos,London,2023/10/10,2023-06-29
68,148,pounds,True,1,Lufthansa. Operated by Lufthansa CityLine,3:35PM,7:40PM,Volos,London,2023/10/10,2023-06-29
69,148,pounds,True,1,Lufthansa. Operated by Lufthansa CityLine,3:35PM,8:45PM,Volos,London,2023/10/10,2023-06-29
70,148,pounds,True,1,Lufthansa. Operated by Lufthansa CityLine,3:35PM,10:40PM,Volos,London,2023/10/10,2023-06-29
71,149,pounds,True,1,Turkish Airlines,9:25AM,3:05PM,Volos,London,2023/10/10,2023-06-29
72,149,pounds,True,1,Turkish Airlines,9:25AM,4:00PM,Volos,London,2023/10/10,2023-06-29
73,149,pounds,True,1,Turkish Airlines,9:25AM,4:10PM,Volos,London,2023/10/10,2023-06-29
74,149,pounds,True,1,Turkish Airlines,9:25AM,4:45PM,Volos,London,2023/10/10,2023-06-29
75,18,pounds,False,Nonstop,Wizz Air,5:10PM,11:00PM,London,Volos,2023/10/10,2023-06-29
76,27,pounds,False,Nonstop,Wizz Air,3:20PM,8:40PM,London,Volos,2023/10/10,2023-06-29
77,29,pounds,False,Nonstop,easyJet,5:20PM,10:40PM,London,Volos,2023/10/10,2023-06-29
78,31,pounds,False,Nonstop,easyJet,7:25AM,12:45PM,London,Volos,2023/10/10,2023-06-29
79,35,pounds,False,Nonstop,easyJet,6:10AM,11:45AM,London,Volos,2023/10/10,2023-06-29
80,35,pounds,False,Nonstop,easyJet,2:05PM,7:50PM,London,Volos,2023/10/10,2023-06-29
81,67,pounds,False,1,easyJet,7:00PM,6:25PM,London,Volos,2023/10/10,2023-06-29
82,67,pounds,False,1,easyJet,9:00AM,9:25PM,London,Volos,2023/10/10,2023-06-29
83,71,pounds,True,Nonstop,Aegean,12:15PM,5:50PM,London,Volos,2023/10/10,2023-06-29
84,72,pounds,False,1,easyJet,8:10AM,8:00PM,London,Volos,2023/10/10,2023-06-29
85,74,pounds,False,Nonstop,Ryanair,8:30AM,1:40PM,London,Volos,2023/10/10,2023-06-29
86,87,pounds,True,Nonstop,Jet2,3:10PM,8:25PM,London,Volos,2023/10/10,2023-06-29
87,90,pounds,True,Nonstop,Aegean,4:35PM,10:10PM,London,Volos,2023/10/10,2023-06-29
88,90,pounds,True,Nonstop,Aegean,10:15PM,3:50AM,London,Volos,2023/10/10,2023-06-29
89,91,pounds,True,1,Vueling and Transavia,1:10PM,11:00PM,London,Volos,2023/10/10,2023-06-29
90,98,pounds,True,1,Aegean,12:15PM,8:40PM,London,Volos,2023/10/10,2023-06-29
91,98,pounds,True,1,Aegean,12:15PM,10:25PM,London,Volos,2023/10/10,2023-06-29
92,98,pounds,True,1,Aegean,12:15PM,12:25AM,London,Volos,2023/10/10,2023-06-29
93,98,pounds,True,1,Aegean,4:35PM,12:25AM,London,Volos,2023/10/10,2023-06-29
94,98,pounds,True,1,Aegean,10:15PM,7:55AM,London,Volos,2023/10/10,2023-06-29
95,98,pounds,True,1,Aegean,10:15PM,8:55AM,London,Volos,2023/10/10,2023-06-29
96,100,pounds,True,Nonstop,SKY express,2:00PM,7:30PM,London,Volos,2023/10/10,2023-06-29
97,106,pounds,True,Nonstop,British Airways,8:20PM,1:55AM,London,Volos,2023/10/10,2023-06-29
98,107,pounds,False,Nonstop,Ryanair,12:05PM,5:40PM,London,Volos,2023/10/10,2023-06-29
99,109,pounds,False,1,easyJet and Aegean,7:00PM,2:20PM,London,Volos,2023/10/10,2023-06-29
100,133,pounds,False,1,Wizz Air,10:20PM,7:40AM,Burgas,London,2023/08/23,2023-06-29
101,208,pounds,False,1,Smartwings and Wizz Air,9:50AM,4:30PM,Burgas,London,2023/08/23,2023-06-29
102,220,pounds,False,Nonstop,Wizz Air,8:50PM,10:35PM,Burgas,London,2023/08/23,2023-06-29
103,213,pounds,False,1,Bulgaria Air and Wizz Air,9:00PM,7:50AM,Burgas,London,2023/08/23,2023-06-29
104,238,pounds,False,1,Wizz Air,3:00PM,9:10PM,Burgas,London,2023/08/23,2023-06-29
105,262,pounds,False,1,Smartwings and easyJet,3:45PM,9:00PM,Burgas,London,2023/08/23,2023-06-29
106,274,pounds,True,1,"Eurowings. Operated by Avion Express Malta, Air Baltic",7:50PM,7:25AM,Burgas,London,2023/08/23,2023-06-29
107,279,pounds,False,2,Smartwings and easyJet,9:50AM,6:30PM,Burgas,London,2023/08/23,2023-06-29
108,285,pounds,True,1,"Eurowings. Operated by Avion Express Malta, Air Baltic",7:50PM,11:30AM,Burgas,London,2023/08/23,2023-06-29
109,285,pounds,True,1,"Eurowings. Operated by Avion Express Malta, Air Baltic",7:50PM,4:25PM,Burgas,London,2023/08/23,2023-06-29
110,285,pounds,True,1,Eurowings. Operated by Avion Express Malta,7:50PM,6:50PM,Burgas,London,2023/08/23,2023-06-29
111,299,pounds,True,1,Eurowings,4:40PM,8:25AM,Burgas,London,2023/08/23,2023-06-29
112,299,pounds,True,1,Eurowings,4:40PM,1:50PM,Burgas,London,2023/08/23,2023-06-29
113,299,pounds,True,1,Eurowings,4:40PM,6:05PM,Burgas,London,2023/08/23,2023-06-29
114,349,pounds,False,2,"NIL, KLM and easyJet",8:00AM,3:45PM,Burgas,London,2023/08/23,2023-06-29
115,351,pounds,True,2,"Eurowings and Lufthansa. Operated by Avion Express Malta, Lufthansa CityLine",7:50PM,6:25PM,Burgas,London,2023/08/23,2023-06-29
116,351,pounds,True,2,"Eurowings and Lufthansa. Operated by Avion Express Malta, Lufthansa CityLine",7:50PM,8:45PM,Burgas,London,2023/08/23,2023-06-29
117,362,pounds,True,2,Eurowings and Lufthansa. Operated by Avion Express Malta,7:50PM,6:25PM,Burgas,London,2023/08/23,2023-06-29
118,362,pounds,True,2,Eurowings and Lufthansa. Operated by Avion Express Malta,7:50PM,8:45PM,Burgas,London,2023/08/23,2023-06-29
119,362,pounds,True,2,Eurowings and Lufthansa. Operated by Avion Express Malta,7:50PM,10:40PM,Burgas,London,2023/08/23,2023-06-29
120,362,pounds,True,2,"Eurowings and Lufthansa. Operated by Avion Express Malta, Lufthansa CityLine",7:50PM,10:40PM,Burgas,London,2023/08/23,2023-06-29
121,362,pounds,True,2,"Eurowings and Lufthansa. Operated by Avion Express Malta, Lufthansa CityLine",7:50PM,10:40PM,Burgas,London,2023/08/23,2023-06-29
122,377,pounds,True,2,"Eurowings and Lufthansa. Operated by Avion Express Malta, Lufthansa CityLine",7:50PM,3:45PM,Burgas,London,2023/08/23,2023-06-29
123,377,pounds,True,2,"Eurowings and Lufthansa. Operated by Avion Express Malta, Lufthansa CityLine",7:50PM,3:45PM,Burgas,London,2023/08/23,2023-06-29
124,377,pounds,True,2,"Eurowings and Lufthansa. Operated by Avion Express Malta, Lufthansa CityLine",7:50PM,3:45PM,Burgas,London,2023/08/23,2023-06-29
125,36,pounds,False,Nonstop,Wizz Air,2:45PM,8:15PM,London,Burgas,2023/08/23,2023-06-29
126,133,pounds,False,1,Norwegian,3:05PM,11:20PM,London,Burgas,2023/08/23,2023-06-29
127,155,pounds,False,1,"Eurowings. Operated by Air Baltic, Avion Express Malta",12:10PM,7:05PM,London,Burgas,2023/08/23,2023-06-29
128,137,pounds,False,1,Norwegian,9:20AM,11:20PM,London,Burgas,2023/08/23,2023-06-29
129,141,pounds,False,1,Norwegian,1:25PM,11:20PM,London,Burgas,2023/08/23,2023-06-29
130,155,pounds,False,1,"Eurowings. Operated by Air Baltic, Avion Express Malta",8:05AM,7:05PM,London,Burgas,2023/08/23,2023-06-29
131,156,pounds,False,1,easyJet,7:30PM,4:35PM,London,Burgas,2023/08/23,2023-06-29
132,177,pounds,False,1,easyJet,2:25PM,4:35PM,London,Burgas,2023/08/23,2023-06-29
133,205,pounds,True,1,British Airways and Aer Lingus,6:55AM,9:10PM,London,Burgas,2023/08/23,2023-06-29
134,218,pounds,True,1,Aer Lingus,9:35PM,9:10PM,London,Burgas,2023/08/23,2023-06-29
135,219,pounds,True,1,British Airways and Aer Lingus,5:40PM,9:10PM,London,Burgas,2023/08/23,2023-06-29
136,219,pounds,True,1,British Airways and Aer Lingus,9:05PM,9:10PM,London,Burgas,2023/08/23,2023-06-29
137,220,pounds,False,1,Eurowings,9:10AM,4:00PM,London,Burgas,2023/08/23,2023-06-29
138,221,pounds,True,1,Aer Lingus,9:25AM,9:10PM,London,Burgas,2023/08/23,2023-06-29
139,221,pounds,True,1,Aer Lingus,5:15PM,9:10PM,London,Burgas,2023/08/23,2023-06-29
140,223,pounds,True,1,Eurowings. Operated by Air Baltic,12:10PM,10:50AM,London,Burgas,2023/08/23,2023-06-29
141,229,pounds,True,1,Aer Lingus,6:40AM,9:10PM,London,Burgas,2023/08/23,2023-06-29
142,229,pounds,True,1,Aer Lingus,7:40AM,9:10PM,London,Burgas,2023/08/23,2023-06-29
143,229,pounds,True,1,Aer Lingus,8:50AM,9:10PM,London,Burgas,2023/08/23,2023-06-29
144,229,pounds,True,1,Aer Lingus,2:20PM,9:10PM,London,Burgas,2023/08/23,2023-06-29
145,229,pounds,True,1,Aer Lingus,3:10PM,9:10PM,London,Burgas,2023/08/23,2023-06-29
146,229,pounds,True,1,Aer Lingus,4:50PM,9:10PM,London,Burgas,2023/08/23,2023-06-29
147,229,pounds,True,1,Aer Lingus,6:10PM,9:10PM,London,Burgas,2023/08/23,2023-06-29
148,229,pounds,True,1,Aer Lingus,7:35PM,9:10PM,London,Burgas,2023/08/23,2023-06-29
