,Price,Unit,Luggage,Stops,Airline,Depart,Arrive,Start,Destination,FlightDate,CheckDate
0,27,pounds,False,Nonstop,Ryanair. Operated by Lauda Europe,5:45AM,7:10AM,Rijeka,London,2024/04/09,2024-01-15
1,104,pounds,True,1,LOT,12:45PM,5:20PM,Rijeka,London,2024/04/09,2024-01-15
2,122,pounds,True,1,Croatia and Lufthansa,9:05AM,12:40PM,Rijeka,London,2024/04/09,2024-01-15
3,133,pounds,True,Nonstop,British Airways,1:25PM,3:00PM,Rijeka,London,2024/04/09,2024-01-15
4,90,pounds,True,1,Iberia,7:30PM,10:35AM,Rijeka,London,2024/04/09,2024-01-15
5,104,pounds,True,1,LOT,12:45PM,10:00PM,Rijeka,London,2024/04/09,2024-01-15
6,104,pounds,True,1,LOT,6:00PM,10:00PM,Rijeka,London,2024/04/09,2024-01-15
7,104,pounds,True,1,LOT,6:00PM,9:25AM,Rijeka,London,2024/04/09,2024-01-15
8,112,pounds,True,1,Croatia and Lufthansa,6:50AM,9:45AM,Rijeka,London,2024/04/09,2024-01-15
9,112,pounds,True,1,Croatia and Lufthansa,6:50AM,3:45PM,Rijeka,London,2024/04/09,2024-01-15
10,112,pounds,True,1,Croatia and Lufthansa,6:50AM,5:05PM,Rijeka,London,2024/04/09,2024-01-15
11,112,pounds,True,1,Croatia and Lufthansa,6:50AM,6:30PM,Rijeka,London,2024/04/09,2024-01-15
12,112,pounds,True,1,Croatia and Lufthansa,6:50AM,7:40PM,Rijeka,London,2024/04/09,2024-01-15
13,112,pounds,True,1,Croatia and Lufthansa,6:50AM,8:45PM,Rijeka,London,2024/04/09,2024-01-15
14,112,pounds,True,1,Croatia and Lufthansa,6:45PM,10:40PM,Rijeka,London,2024/04/09,2024-01-15
15,118,pounds,True,1,Croatia and Lufthansa,5:55PM,10:10PM,Rijeka,London,2024/04/09,2024-01-15
16,119,pounds,True,1,Croatia and Lufthansa,6:45PM,8:15AM,Rijeka,London,2024/04/09,2024-01-15
17,122,pounds,True,1,Croatia and Lufthansa,9:05AM,2:40PM,Rijeka,London,2024/04/09,2024-01-15
18,122,pounds,True,1,Croatia and Lufthansa,9:05AM,3:40PM,Rijeka,London,2024/04/09,2024-01-15
19,122,pounds,True,1,Croatia and Lufthansa. Operated by Lufthansa CityLine,9:05AM,4:25PM,Rijeka,London,2024/04/09,2024-01-15
20,122,pounds,True,1,Croatia and Lufthansa,9:05AM,4:40PM,Rijeka,London,2024/04/09,2024-01-15
21,122,pounds,True,1,Croatia and Lufthansa,9:05AM,5:00PM,Rijeka,London,2024/04/09,2024-01-15
22,122,pounds,True,1,Croatia and Lufthansa,9:05AM,5:40PM,Rijeka,London,2024/04/09,2024-01-15
23,122,pounds,True,1,Croatia and Lufthansa,9:05AM,6:40PM,Rijeka,London,2024/04/09,2024-01-15
24,122,pounds,True,1,Croatia and Lufthansa. Operated by Lufthansa CityLine,9:05AM,6:40PM,Rijeka,London,2024/04/09,2024-01-15
